date,treatment,time,dayofyr,drain,aglivc,stdedc,strucc.2.,metabc.2.,som1c.2.,som2c.2.,som3c,BIO_measured,SOM_measured,BIO_model,SOM_model
2016-06-06,HAF,2016,158,0,3.1054,12.7641,1484.2872,226.6299,719.3873,2835.7141,4680.6455,106.0725464,,15.8695,9946.664
2016-06-16,HAF,2016,168,0,2.8911,12.3491,1486.1699,231.4709,719.3171,2835.7656,4680.6357,99.1274248,,15.2402,9953.3592
2016-06-23,HAF,2016,175,0,2.7368,12.0753,1487.7662,235.3947,719.2948,2835.7898,4680.6294,85.69806222,,14.8121,9958.8749
2016-06-26,HAF,2016,178,0,2.6712,11.9604,1488.4955,237.1619,719.2906,2835.7986,4680.6265,94.98198445,,14.6316,9961.3731
2016-07-03,HAF,2016,185,0,2.5292,11.6935,1490.0873,241.0278,719.2896,2835.8215,4680.6191,92.32090541,,14.2227,9966.8453
2016-07-06,HAF,2016,188,0,2.4719,11.5815,1490.7847,242.7094,719.2924,2835.8306,4680.6167,85.13030602,,14.0534,9969.2338
2016-07-13,HAF,2016,195,0,2.3413,11.3237,1492.5796,246.9885,719.3043,2835.8481,4680.6133,72.58303039,,13.665,9975.3338
2016-07-16,HAF,2016,198,0,2.2865,11.2146,1493.3381,248.7911,719.3123,2835.8555,4680.6118,65.48209759,,13.5011,9977.9088
2016-08-02,HAF,2016,215,0.0647,2.145,10.4602,1494.51,252.0864,719.5861,2835.9446,4680.5786,21.52836505,,12.6052,9982.7057
2016-08-05,HAF,2016,218,0.0342,2.1446,10.3095,1494.4901,252.1714,719.6489,2835.9204,4680.5713,32.30613902,,12.4541,9982.8021
2016-08-12,HAF,2016,225,0.0028,2.1166,9.9931,1494.825,253.1974,719.7715,2835.9929,4680.5552,30.57194824,,12.1097,9984.342
2016-08-15,HAF,2016,228,0.001,2.0796,9.8855,1495.2942,254.3453,719.803,2836.0105,4680.5518,0,,11.9651,9986.0048
2016-08-22,HAF,2016,235,0.0001,2.051,9.5834,1494.7582,253.4022,720.0032,2836.1162,4680.5298,56.54585824,,11.6344,9984.8096
2016-08-22,HAF,2016,235,0.0001,2.051,9.5834,1494.7582,253.4022,720.0032,2836.1162,4680.5298,56.54585824,,11.6344,9984.8096
2016-08-25,HAF,2016,238,0.4423,2.0505,9.4455,1494.6146,253.1972,720.0769,2836.0745,4680.5205,53.6652598,,11.496,9984.4837
2016-09-01,HAF,2016,245,0.0364,4.3712,9.1657,1495.0861,254.4957,720.1898,2836.1389,4680.5073,55.11369648,,13.5369,9986.4178
2016-09-11,HAF,2016,255,0.001,24.3341,9.5437,1496.4303,257.7042,720.3531,2836.2153,4680.4912,33.16446587,,33.8778,9991.1941
2016-09-14,HAF,2016,258,0.0004,29.4219,9.7705,1496.3824,257.5826,720.4523,2836.2598,4680.4824,0,,39.1924,9991.1595
2016-09-21,HAF,2016,265,0,38.3152,9.7925,1494.963,254.487,720.77,2836.4153,4680.4507,98.61655817,,48.1077,9987.086
2016-09-24,HAF,2016,268,0,43.9903,10.2394,1495.0076,254.6304,720.8416,2836.4548,4680.4419,35.70530196,,54.2297,9987.3763
2016-10-01,HAF,2016,275,0,55.4791,12.4262,1496.4833,257.5526,720.9289,2836.499,4680.4326,41.44406793,,67.9053,9991.8964
2016-10-21,HAF,2016,295,0,86.2146,19.3033,1499.6716,261.0083,721.4232,2836.7053,4680.3936,79.90338001,,105.5179,9999.202
2016-10-24,HAF,2016,298,0,92.4164,19.1311,1498.7858,258.6446,721.6324,2836.7959,4680.377,113.5724187,,111.5475,9996.2357
2016-10-31,HAF,2016,305,0,105.4999,22.8193,1499.8868,259.9263,721.7977,2836.8765,4680.3613,136.4314029,,128.3192,9998.8486
2016-11-03,HAF,2016,308,0,108.3181,24.9891,1500.8293,261.3606,721.8395,2836.895,4680.3579,140.5494457,,133.3072,10001.2823
2016-11-13,HAF,2016,318,0,125.991,27.53,1500.4894,258.3466,722.3594,2837.126,4680.3164,89.6030827,,153.521,9998.6378
2016-11-20,HAF,2016,325,0,137.9652,28.2822,1498.9657,254.2792,722.7224,2837.3152,4680.2788,71.32102942,,166.2474,9993.5613
2016-11-30,HAF,2016,335,0,151.0291,31.2937,1498.2803,251.4445,723.0623,2837.5598,4680.2368,181.7412846,,182.3228,9990.5837
2016-12-03,HAF,2016,338,0,153.1,34.2249,1498.177,251.0948,723.1332,2837.6235,4680.2256,195.3837928,,187.3249,9990.2541
2016-12-13,HAF,2016,348,0,165.0246,42.5012,1497.1229,247.9101,723.372,2837.8875,4680.1816,209.2198064,,207.5258,9986.4741
2016-12-23,HAF,2016,358,0,192.1407,46.4457,1493.6056,239.9174,723.4865,2837.8093,4680.1167,213.2396583,,238.5864,9974.9355
2016-12-30,HAF,2016,365,0,205.6729,50.1167,1491.2776,234.9349,723.379,2838.0149,4680.0708,116.2748745,,255.7896,9967.6772
2017-01-02,HAF,2017,2,0,207.2941,51.3934,1490.2087,232.8581,723.2888,2837.9365,4680.0513,216.7319605,,258.6875,9964.3434
2017-01-12,HAF,2017,12,1.197,207.9695,55.1923,1486.6676,226.1303,722.8025,2837.916,4679.9863,193.6955422,,263.1618,9953.5027
2017-01-19,HAF,2017,19,1.2121,207.8994,57.4534,1484.2845,221.7575,722.3134,2837.9749,4679.9399,216.1225838,,265.3528,9946.2702
2017-02-01,HAF,2017,32,0.0118,209.8471,62.8372,1480.3853,215.0485,721.1489,2838.1956,4679.8569,219.7358951,,272.6843,9934.6352
2017-02-08,HAF,2017,39,0.001,214.5281,67.3884,1478.2463,211.9127,720.3436,2838.4238,4679.8081,215.7147081,,281.9165,9928.7345
2017-02-18,HAF,2017,49,0.1945,223.5607,71.6007,1474.5514,205.9433,718.8631,2838.332,4679.7305,216.7319605,,295.1614,9917.4203
2017-02-28,HAF,2017,59,2.9743,227.331,75.8382,1471.1967,201.0644,717.2469,2838.4243,4679.6567,210.9278528,,303.1692,9907.589
2017-03-13,HAF,2017,72,0.2533,224.4526,79.1273,1467.2834,196.0838,715.1458,2838.2104,4679.5684,155.8075492,,303.5799,9896.2918
2017-03-20,HAF,2017,79,0.0634,222.2479,81.1868,1465.4296,193.9144,713.9773,2838.1619,4679.522,209.8630091,,303.4347,9891.0052
2017-03-23,HAF,2017,82,0.0217,220.2204,82.9788,1465.0079,193.6272,713.5482,2838.2056,4679.5054,211.7733687,,303.1992,9889.8943
2017-03-30,HAF,2017,89,0.0018,216.0854,84.8888,1463.3298,191.8164,712.3865,2838.1533,4679.4614,207.48856,,300.9742,9885.1474
2017-04-02,HAF,2017,92,0.0006,216.3826,86.0685,1462.6206,191.1504,711.879,2838.1958,4679.4429,201.9216903,10858,302.4511,9883.2887
2017-04-09,HAF,2017,99,0.0001,209.7688,89.6078,1461.0518,189.9722,710.7059,2838.2966,4679.3984,157.4312788,10836,299.3766,9879.4249
2017-04-12,HAF,2017,102,0,207.655,90.3736,1460.1443,189.2,710.1662,2838.3386,4679.3784,168.5487285,9411,298.0286,9877.2275
2017-04-19,HAF,2017,109,0.0641,202.4834,92.3543,1458.381,188.0881,709.0213,2838.2354,4679.3364,198.6946558,9616,294.8377,9873.0622
2017-04-22,HAF,2017,112,0.022,199.7412,93.7051,1457.9628,188.1705,708.6295,2838.2559,4679.3223,197.286232,9933,293.4463,9872.341
2017-05-02,HAF,2017,122,0.0006,47.0961,240.7772,1457.7959,190.3948,707.6734,2838.3049,4679.2856,155.4803062,9653,287.8733,9873.4546
2017-05-19,HAF,2017,139,0,4.4995,22.3706,1456.6112,192.2118,706.075,2838.2549,4682.7241,153.8313692,,26.8701,9875.877
2017-05-22,HAF,2017,142,0,4.4929,22.054,1456.2977,192.3343,705.7786,2838.2556,4682.7109,151.1478794,,26.5469,9875.3771
2017-05-29,HAF,2017,149,0,4.4041,21.4057,1456.266,193.8088,705.2457,2838.2551,4682.6885,138.3197493,,25.8098,9876.2641
2017-06-01,HAF,2017,152,0,4.3398,21.157,1456.6543,195.1217,705.1086,2838.2542,4682.6831,128.5851688,,25.4968,9877.8219
2017-06-08,HAF,2017,159,0,4.1533,20.6113,1457.9736,198.8997,704.8802,2838.2542,4682.6719,113.5724187,,24.7646,9882.6796
2017-06-11,HAF,2017,162,0,4.0636,20.3929,1458.6875,200.7678,704.8173,2838.2544,4682.6675,96.5523664,,24.4565,9885.1945
2017-06-18,HAF,2017,169,0,3.8478,19.9025,1460.5115,205.382,704.7115,2838.2549,4682.6616,96.03105256,,23.7503,9891.5215
2017-06-21,HAF,2017,172,0,3.7556,19.6971,1461.3376,207.4318,704.6782,2838.2546,4682.6592,0,,23.4527,9894.3614
2017-07-03,HAF,2017,184,0,3.4125,18.89,1464.6783,215.6382,704.5796,2838.2534,4682.6475,70.04640824,,22.3025,9905.797
2017-07-06,HAF,2017,187,0,3.3339,18.6953,1465.4844,217.6103,704.5615,2838.2529,4682.6445,97.58864085,,22.0292,9908.5536
2017-07-11,HAF,2017,192,0,3.2068,18.3732,1466.7963,220.8209,704.5358,2838.2534,4682.6396,89.6030827,,21.58,9913.046
2017-07-13,HAF,2017,194,0,3.1572,18.2453,1467.3229,222.1051,704.5275,2838.2534,4682.6377,79.3091549,,21.4025,9914.8466
2017-07-16,HAF,2017,197,0,3.0842,18.0544,1468.1294,224.0627,704.5178,2838.2534,4682.6348,64.14741465,,21.1386,9917.5981
2017-07-18,HAF,2017,199,0,3.0364,17.9278,1468.6647,225.3612,704.5125,2838.2534,4682.6328,89.05249413,,20.9642,9919.4246
2017-07-21,HAF,2017,202,0,2.9661,17.7388,1469.4877,227.3479,704.5067,2838.2539,4682.6313,32.30613902,,20.7049,9922.2275
2017-07-23,HAF,2017,204,0,2.92,17.6135,1470.0382,228.6739,704.5041,2838.2544,4682.6304,31.44199296,,20.5335,9924.101
2017-07-26,HAF,2017,207,0,2.8522,17.4265,1470.8621,230.6552,704.5021,2838.2554,4682.6289,20.58768878,,20.2787,9926.9037
2017-07-28,HAF,2017,209,0,2.8079,17.3025,1471.4033,231.9563,704.5018,2838.2559,4682.6279,33.16446587,,20.1104,9928.7452
2017-07-31,HAF,2017,212,0,2.7426,17.1176,1472.2183,233.9113,704.5032,2838.2568,4682.6265,3.432685629,,19.8602,9931.5161
2017-08-02,HAF,2017,214,0,2.6998,16.9949,1472.759,235.2065,704.5052,2838.2578,4682.6255,0,,19.6947,9933.354
2017-08-05,HAF,2017,217,0,2.6369,16.812,1473.5575,237.1196,704.5101,2838.2585,4682.624,23.38914344,,19.4489,9936.0697
2017-08-10,HAF,2017,222,0,2.5353,16.5099,1474.8933,240.3095,704.5228,2838.2605,4682.6216,34.8639718,,19.0452,9940.6077
2017-08-12,HAF,2017,224,0,2.4957,16.39,1475.4268,241.5806,704.5294,2838.2612,4682.6206,36.54111515,,18.8857,9942.4186
2017-08-15,HAF,2017,227,0,2.4374,16.2112,1476.199,243.4223,704.5417,2838.2625,4682.6177,35.70530196,,18.6486,9945.0432
2017-08-20,HAF,2017,232,0,2.3923,15.8671,1476.2344,243.7777,704.6519,2838.2712,4682.6035,52.93482195,,18.2594,9945.5387
2017-08-22,HAF,2017,234,0,2.3877,15.7186,1476.3474,244.1391,704.6891,2838.2747,4682.5986,35.70530196,,18.1063,9946.0489
2017-08-27,HAF,2017,239,0,2.3184,15.4107,1477.4974,246.9069,704.7301,2838.2781,4682.5928,43.82658694,,17.7291,9950.0053
2017-08-30,HAF,2017,242,0,2.2649,15.2413,1478.3521,248.887,704.7454,2838.2793,4682.5908,60.74825171,,17.5062,9952.8546
2017-09-01,HAF,2017,244,0,2.2294,15.1271,1478.9205,250.1886,704.7573,2838.2803,4682.5898,36.54111515,,17.3565,9954.7365
2017-09-06,HAF,2017,249,0,8.3485,14.7872,1480.3033,253.289,704.7947,2838.283,4682.5864,47.70108148,,23.1357,9959.2564
2017-09-09,HAF,2017,252,0,15.1954,14.7504,1481.0807,254.9225,704.8282,2838.2844,4682.5845,43.82658694,,29.9458,9961.7003
2017-09-11,HAF,2017,254,0,19.6438,14.8202,1481.6158,255.9691,704.8553,2838.2859,4682.5825,46.93554731,,34.464,9963.3086
2017-09-14,HAF,2017,257,0,26.7974,15.0675,1482.4954,257.5146,704.9024,2838.2883,4682.5796,52.93482195,,41.8649,9965.7803
2017-09-16,HAF,2017,259,0,30.9038,15.3283,1483.146,258.5477,704.9373,2838.29,4682.5767,39.01616488,,46.2321,9967.4977
2017-09-19,HAF,2017,262,0,33.5781,15.825,1484.1593,260.0683,704.9905,2838.2932,4682.5737,64.81650309,,49.4031,9970.085
2017-09-21,HAF,2017,264,0,36.832,16.1899,1484.8337,261.0751,705.0234,2838.2947,4682.5718,44.61096515,,53.0219,9971.7987
2017-09-26,HAF,2017,269,0,45.6096,16.6901,1484.5859,259.2587,705.4135,2838.321,4682.5503,0,,62.2997,9970.1294
2017-09-29,HAF,2017,272,0,48.0301,17.0044,1484.6952,259.0259,705.5818,2838.3333,4682.5386,0,,65.0345,9970.1748
2017-10-01,HAF,2017,274,0,50.7108,17.5579,1485.2579,260.0172,705.618,2838.3364,4682.5361,0,,68.2687,9971.7656
2017-10-04,HAF,2017,277,0,55.2871,18.3894,1485.9287,261.0012,705.7051,2838.344,4682.5308,88.49951688,,73.6765,9973.5098
2017-10-06,HAF,2017,279,0,58.3668,18.4498,1485.6766,260.013,705.8758,2838.3589,4682.521,78.71214652,,76.8166,9972.4453
2017-10-09,HAF,2017,282,0,64.3378,18.207,1484.8849,257.8136,706.1626,2838.165,4682.5039,83.98714987,,82.5448,9969.53
2017-10-11,HAF,2017,284,0,66.8883,18.0484,1484.3322,256.3468,706.343,2838.1128,4682.4922,66.14423443,,84.9367,9967.627
2017-10-19,HAF,2017,292,0,82.172,18.1682,1482.9478,252.6562,706.8642,2837.9836,4682.4526,126.5457484,,100.3402,9962.9044
2017-10-24,HAF,2017,297,0,89.5172,20.2532,1483.7568,253.6386,707.0074,2837.9971,4682.4399,0,,109.7704,9964.8398
2017-10-29,HAF,2017,302,0,94.9907,21.5832,1483.8921,252.9026,707.2444,2838.0281,4682.4209,161.8706698,,116.5739,9964.4881
2017-10-31,HAF,2017,304,0,99.7005,21.4438,1483.4471,251.7163,707.3743,2838.0454,4682.4102,148.0598428,,121.1443,9962.9933
2017-11-03,HAF,2017,307,0,105.4816,21.8914,1483.1527,250.8297,707.527,2838.0679,4682.396,158.3956798,,127.373,9961.9733
2017-11-05,HAF,2017,309,0,107.6777,22.965,1483.5201,251.3456,707.5806,2838.0764,4682.3906,149.7846466,,130.6427,9962.9133
2017-11-13,HAF,2017,317,0,109.7,28.5519,1486.2251,255.2555,707.7139,2838.0972,4682.3789,71.95359179,,138.2519,9969.6706
2017-11-18,HAF,2017,322,0,112.9217,29.3967,1486.0905,253.6378,708.0205,2837.9785,4682.356,179.3185095,,142.3184,9968.0833
2017-11-20,HAF,2017,324,0,117.5805,29.0925,1485.5834,252.2972,708.1646,2837.9949,4682.3433,87.38631281,,146.673,9966.3834
2017-11-28,HAF,2017,332,0,133.1477,28.4157,1483.5695,247.1899,708.652,2838.0762,4682.2954,190.0007602,,161.5634,9959.783
2017-11-30,HAF,2017,334,0,138.5263,28.0802,1483.0171,245.8885,708.7505,2838.0879,4682.2832,146.3113784,,166.6065,9958.0272
2017-12-08,HAF,2017,342,0,157.8072,29.421,1480.7678,240.8454,709.0503,2838.1467,4682.2329,85.13030602,,187.2282,9951.0431
2017-12-13,HAF,2017,347,0,167.1987,31.3913,1479.4377,237.8697,709.1575,2838.166,4682.2026,200.3183854,,198.59,9946.8335
2017-12-23,HAF,2017,357,0,189.5801,36.619,1477.1107,232.5816,709.2216,2838.0581,4682.1431,120.6554106,,226.1991,9939.1151
2017-12-25,HAF,2017,359,0,195.0367,37.513,1476.5386,231.3395,709.2095,2838.0833,4682.1299,198.6946558,,232.5497,9937.3008
2017-12-28,HAF,2017,362,0,201.64,38.9446,1475.6926,229.5206,709.1735,2837.9487,4682.1104,206.8332318,,240.5846,9934.4458
2017-12-30,HAF,2017,364,0,206.9096,39.8979,1475.1119,228.3025,709.137,2837.9763,4682.0977,198.2269082,,246.8075,9932.6254
2018-01-04,HAF,2018,4,0,207.7531,42.5911,1473.772,225.7549,709.0117,2837.8574,4682.0654,203.2800803,,250.3442,9928.4614
2018-01-07,HAF,2018,7,0,207.281,45.2541,1473.443,225.1531,708.9372,2837.8833,4682.0503,210.0766907,,252.5351,9927.4669
2018-01-12,HAF,2018,12,0,206.2451,48.2513,1472.3934,223.0359,708.7692,2837.9382,4682.0181,209.0046822,,254.4964,9924.1548
2018-01-14,HAF,2018,14,0,206.7658,49.1953,1471.907,222.0945,708.6871,2837.9587,4682.0049,205.7334747,,255.9611,9922.6522
2018-01-17,HAF,2018,17,0,206.425,51.2295,1471.396,221.0643,708.5618,2837.9897,4681.9883,211.1397582,,257.6545,9921.0001
2018-01-19,HAF,2018,19,0,206.656,52.4027,1471.0026,220.2873,708.4687,2838.009,4681.9751,206.1745169,,259.0587,9919.7427
2018-01-22,HAF,2018,22,0,206.4321,54.1861,1470.425,219.118,708.3177,2838.04,4681.9561,162.4924323,,260.6182,9917.8568
2018-01-27,HAF,2018,27,0,207.3877,55.8054,1468.9618,216.352,707.9948,2837.9075,4681.9199,219.9336625,,263.1931,9913.136
2018-02-01,HAF,2018,32,0,208.3856,57.5153,1467.467,213.7816,707.6164,2837.9688,4681.8838,221.8946405,,265.9009,9908.7176
2018-02-06,HAF,2018,37,0.5085,212.6172,59.7971,1465.8069,211.312,707.1602,2837.8213,4681.8457,217.9420429,,272.4143,9903.9461
2018-02-16,HAF,2018,47,1.2469,220.6605,64.398,1462.7067,206.2658,706.0663,2837.5193,4681.7666,205.51238,,285.0585,9894.3247
2018-02-18,HAF,2018,49,0.6991,222.1729,65.3171,1462.1318,205.3133,705.8257,2837.3352,4681.751,214.89502,,287.49,9892.357
2018-02-23,HAF,2018,54,0.1175,226.1085,67.6294,1460.699,202.9641,705.1848,2837.3826,4681.7119,215.5102797,,293.7379,9887.9424
2018-02-28,HAF,2018,59,0.2971,228.5393,70.0014,1459.3198,200.7973,704.5054,2837.1848,4681.6724,212.1940327,,298.5407,9883.4797
2018-03-03,HAF,2018,62,0.1019,228.1898,71.001,1458.5499,199.8087,704.1303,2837.1995,4681.6519,215.305523,,299.1908,9881.3403
2018-03-05,HAF,2018,64,0.0499,227.9318,71.6022,1458.0228,199.1069,703.8688,2837.2102,4681.6372,169.432855,,299.534,9879.8459
2018-03-13,HAF,2018,72,0.0029,225.0374,74.3531,1456.1376,196.6948,702.8103,2837.2275,4681.5825,172.0490233,,299.3905,9874.4527
2018-03-20,HAF,2018,79,0.1936,221.2846,76.9049,1454.7377,195.0865,701.9019,2837.0813,4681.5361,210.7155946,,298.1895,9870.3435
2018-03-28,HAF,2018,87,0.7212,217.0371,78.7052,1452.9574,193.1351,700.8184,2836.9302,4681.4849,216.9344404,,295.7423,9865.326
2018-04-07,HAF,2018,97,0.9515,212.8685,81.921,1450.691,191.0041,699.3942,2836.7661,4681.4175,207.48856,10858,294.7895,9859.2729
2018-04-12,HAF,2018,102,0.1599,209.2318,83.4933,1449.5337,190.1775,698.6913,2836.7637,4681.3857,166.1606295,10836,292.7251,9856.5519
2018-04-14,HAF,2018,104,1.3177,207.8171,84.0716,1449.114,189.9498,698.426,2836.6077,4681.3735,197.9923892,9411,291.8887,9855.471
2018-04-17,HAF,2018,107,0.452,205.6445,84.9788,1448.509,189.6633,698.0349,2836.595,4681.3555,185.9379124,9616,290.6233,9854.1577
2018-04-19,HAF,2018,109,0.2215,204.1012,85.6706,1448.1604,189.5739,697.7882,2836.5859,4681.3442,196.8132776,9933,289.7718,9853.4526
2018-04-22,HAF,2018,112,0.076,201.7082,86.7729,1447.6741,189.5107,697.4293,2836.5725,4681.3281,201.9216903,9653,288.4811,9852.5147
2018-04-24,HAF,2018,114,0.0372,200.0313,87.5802,1447.3987,189.5544,697.2032,2836.563,4681.3174,198.4609966,,287.6115,9852.0367
2018-04-27,HAF,2018,117,0.0128,196.9702,89.3198,1447.1377,189.8789,696.8968,2836.5493,4681.3037,139.0673237,,286.29,9851.7664
2018-05-02,HAF,2018,122,0.0021,47.8267,235.4525,1447.1571,191.1624,696.496,2836.5308,4681.2837,182.2734819,,283.2792,9852.63
2018-05-04,HAF,2018,124,0.0011,47.4431,233.5621,1447.2897,191.8695,696.3715,2836.5247,4681.2778,107.0345212,,281.0052,9853.3332
2018-05-07,HAF,2018,127,0.0004,46.8098,230.8184,1447.5903,193.0901,696.2116,2836.5173,4681.2705,181.7412846,,277.6282,9854.6798
2018-05-09,HAF,2018,129,0.0002,46.356,229.0427,1447.8304,193.9606,696.1154,2836.5129,4681.2646,172.6231731,,275.3987,9855.6839
2018-05-12,HAF,2018,132,0.0001,45.6369,226.4497,1448.2374,195.3272,695.9833,2836.5071,4681.2578,114.4796187,,272.0866,9857.3128
2018-05-14,HAF,2018,134,0,45.3104,224.5892,1448.3251,195.9067,695.8676,2836.5012,4681.2515,0,,269.8996,9857.8521
2018-05-17,HAF,2018,137,0,4.4707,22.1945,1448.6479,197.1141,695.7342,2836.4895,4684.7231,158.3956798,,26.6652,9862.7088
2018-05-22,HAF,2018,142,0,4.3225,21.8097,1449.8094,200.2154,695.6259,2836.4773,4684.7163,149.7846466,,26.1322,9866.8443
2018-05-24,HAF,2018,144,0,4.256,21.6654,1450.368,201.6174,695.6,2836.4744,4684.7153,76.29575081,,25.9214,9868.7751
2018-05-27,HAF,2018,147,0,4.1587,21.4492,1451.1953,203.6951,695.5627,2836.469,4684.7129,96.03105256,,25.6079,9871.635
2018-06-01,HAF,2018,152,0,4.0002,21.0889,1452.605,207.2059,695.511,2836.4612,4684.7104,134.9003207,,25.0891,9876.4935
2018-06-03,HAF,2018,154,0,3.9365,20.9421,1453.1931,208.6595,695.4934,2836.4583,4684.7095,127.7733122,,24.8786,9878.5138
2018-06-06,HAF,2018,157,0,3.8428,20.7227,1454.0852,210.854,695.4706,2836.4541,4684.707,128.5851688,,24.5655,9881.5709
2018-06-06,HAF,2018,157,0,3.8428,20.7227,1454.0852,210.854,695.4706,2836.4541,4684.707,124.4731652,,24.5655,9881.5709
2018-06-08,HAF,2018,159,0,3.7815,20.5771,1454.698,212.3507,695.4582,2836.4517,4684.7051,94.98198445,,24.3586,9883.6637
2018-06-11,HAF,2018,162,0,3.6912,20.3599,1455.5964,214.5484,695.4411,2836.4473,4684.7012,98.61655817,,24.0511,9886.7344
2018-06-13,HAF,2018,164,0,3.6322,20.2157,1456.1949,216.0096,695.4314,2836.4443,4684.6987,92.85758434,,23.8479,9888.7789
2018-06-16,HAF,2018,167,0,3.5452,20.0005,1457.0952,218.2013,695.4194,2836.4399,4684.6958,52.93482195,,23.5457,9891.8516
2018-06-18,HAF,2018,169,0,3.4884,19.8577,1457.6913,219.6511,695.4128,2836.4373,4684.6938,42.24319942,,23.3461,9893.8863
2018-06-21,HAF,2018,172,0,3.4047,19.6446,1458.5852,221.8203,695.4053,2836.4333,4684.6909,99.63625205,,23.0493,9896.935
2018-06-23,HAF,2018,174,0,3.35,19.5032,1459.1797,223.2606,695.4018,2836.4312,4684.689,96.5523664,,22.8532,9898.9623
2018-06-26,HAF,2018,177,0,3.2694,19.2922,1460.072,225.4179,695.3989,2836.4277,4684.686,93.92421028,,22.5616,9902.0025
2018-06-28,HAF,2018,179,0,3.2168,19.1523,1460.6716,226.8634,695.3983,2836.4255,4684.6841,70.04640824,,22.3691,9904.0429
2018-07-01,HAF,2018,182,0,3.1402,18.9457,1461.5734,229.0309,695.3995,2836.4224,4684.6816,99.63625205,,22.0859,9907.1078
2018-07-03,HAF,2018,184,0,3.0912,18.8117,1462.1638,230.4471,695.4017,2836.4204,4684.6807,88.49951688,,21.9029,9909.1137
2018-07-06,HAF,2018,187,0,3.0191,18.6116,1463.0752,232.6243,695.4066,2836.4177,4684.6792,92.32090541,,21.6307,9912.203
2018-07-08,HAF,2018,189,0,2.972,18.479,1463.6979,234.1075,695.4107,2836.4163,4684.6777,0,,21.451,9914.3101
2018-07-11,HAF,2018,192,0,2.9026,18.2811,1464.6259,236.3157,695.4188,2836.4146,4684.6763,72.58303039,,21.1837,9917.4513
2018-07-13,HAF,2018,194,0,2.8573,18.1499,1465.2317,237.7568,695.4257,2836.4128,4684.6753,79.3091549,,21.0072,9919.5023
2018-07-16,HAF,2018,197,0,2.7905,17.9541,1466.1195,239.8686,695.438,2836.4104,4684.6733,94.45419464,,20.7446,9922.5098
2018-07-18,HAF,2018,199,0,2.7464,17.8248,1466.743,241.345,695.4462,2836.4089,4684.6724,86.82604353,,20.5712,9924.6155
2018-07-21,HAF,2018,202,0,2.6819,17.6315,1467.6929,243.5908,695.46,2836.4067,4684.6709,76.90415796,,20.3134,9927.8213
2018-07-23,HAF,2018,204,0,2.6397,17.5033,1468.3201,245.0722,695.4703,2836.4058,4684.6699,85.69806222,,20.143,9929.9383
2018-07-26,HAF,2018,207,0,2.5777,17.3122,1469.2314,247.2243,695.4884,2836.4041,4684.6675,66.14423443,,19.8899,9933.0157
2018-07-28,HAF,2018,209,0,2.5372,17.1855,1469.8234,248.6217,695.5023,2836.4028,4684.6665,64.14741465,,19.7227,9935.0167
2018-07-31,HAF,2018,212,0,2.4776,16.9965,1470.6992,250.6865,695.5253,2836.4014,4684.665,80.49484769,,19.4741,9937.9774
2018-08-05,HAF,2018,217,0,2.3812,16.6847,1472.184,254.179,695.5662,2836.3984,4684.6621,39.01616488,,19.0659,9942.9897
2018-08-07,HAF,2018,219,0,2.3437,16.561,1472.787,255.5946,695.5834,2836.3972,4684.6606,81.08358341,,18.9047,9945.0228
2018-08-12,HAF,2018,224,0,2.2897,16.2175,1473.4757,257.2556,695.7686,2836.387,4684.6499,53.6652598,,18.5072,9947.5368
2018-08-15,HAF,2018,227,0,2.2874,15.9855,1473.6257,257.6477,695.9215,2836.3784,4684.6416,47.70108148,,18.2729,9948.2149
2018-08-17,HAF,2018,229,0,2.274,15.8446,1473.8516,258.1962,695.9992,2836.374,4684.6372,46.93554731,,18.1186,9949.0582
2018-08-20,HAF,2018,232,0,2.2461,15.6434,1474.349,259.3643,696.0944,2836.3689,4684.6318,0,,17.8895,9950.8084
2018-08-22,HAF,2018,234,0,2.2404,15.498,1474.505,259.7325,696.1904,2836.3645,4684.627,0,,17.7384,9951.4194
2018-08-25,HAF,2018,237,0,2.2348,15.2797,1474.6277,260.0365,696.3516,2836.3572,4684.6187,0,,17.5145,9951.9917
2018-08-27,HAF,2018,239,0,2.2328,15.1342,1474.6757,260.162,696.465,2836.3521,4684.6128,0,,17.367,9952.2676
2018-08-30,HAF,2018,242,0,2.2257,14.9226,1474.854,260.5875,696.6183,2836.3455,4684.604,37.37148328,,17.1483,9953.0093
2018-09-01,HAF,2018,244,0,2.204,14.7979,1475.2446,261.4882,696.6761,2836.343,4684.6006,30.57194824,,17.0019,9954.3525
2018-09-04,HAF,2018,247,0,7.4897,14.6015,1476.036,263.2823,696.7265,2836.3411,4684.5991,71.32102942,,22.0912,9956.985
2018-09-09,HAF,2018,252,0,15.7398,14.5636,1477.3433,266.0067,696.8328,2836.3374,4684.5942,75.68442563,,30.3034,9961.1144
2018-09-11,HAF,2018,254,0,16.3204,14.626,1477.8971,267.0972,696.8758,2836.3362,4684.5923,71.32102942,,30.9464,9962.7986
2018-09-14,HAF,2018,257,0,20.9855,14.7692,1478.7596,268.7449,696.9392,2836.3342,4684.5903,70.68531211,,35.7547,9965.3682
2018-09-16,HAF,2018,259,0,24.0925,14.9313,1479.3693,269.821,696.9849,2836.333,4684.5879,60.74825171,,39.0238,9967.0961
2018-09-19,HAF,2018,262,0,29.3259,15.2704,1480.3491,271.4219,697.0565,2836.3311,4684.584,52.20017406,,44.5963,9969.7426
